age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
31,Private,259453,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1951,20,United-States,>50K
17,Private,122600,11th,7,Never-married,Protective-serv,Own-child,White,Female,0,0,16,United-States,<=50K
42,Private,104238,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
26,Private,243870,Assoc-acdm,12,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
44,State-gov,170848,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
33,State-gov,194083,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,133154,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,3325,0,40,United-States,<=50K
44,Private,237640,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
22,Private,303715,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
63,Private,138281,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Self-emp-inc,30800,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
43,Private,161288,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20,Private,241150,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,25,United-States,<=50K
17,Private,110537,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,16,United-States,<=50K
38,Private,411276,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,83213,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
23,Private,269320,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
35,Private,166600,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Federal-gov,185521,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
81,Private,227610,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,89881,10th,6,Married-spouse-absent,Sales,Own-child,White,Female,0,0,35,United-States,>50K
26,State-gov,249479,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
56,Private,29966,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,268257,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
68,Local-gov,172506,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,4060,0,45,United-States,>50K
38,Private,121416,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,4107,0,52,United-States,<=50K
40,Self-emp-not-inc,33649,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,84,United-States,>50K
57,Self-emp-not-inc,35793,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,>50K
34,Private,106157,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,El-Salvador,>50K
41,Private,26997,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,0,2208,32,United-States,>50K
51,Self-emp-not-inc,239461,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,113148,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Local-gov,151660,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25,Private,274693,Preschool,1,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
41,Private,204509,HS-grad,9,Separated,Tech-support,Not-in-family,Black,Female,0,0,40,Trinadad&Tobago,<=50K
38,Self-emp-not-inc,50304,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,70,United-States,<=50K
61,Local-gov,189419,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,>50K
44,Self-emp-not-inc,138104,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,48208,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,205229,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Puerto-Rico,>50K
40,Private,29883,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
19,Self-emp-not-inc,22566,11th,7,Never-married,Farming-fishing,Other-relative,White,Male,0,0,10,United-States,<=50K
36,Private,139508,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1942,45,United-States,>50K
63,Private,112298,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,>50K
43,Private,51700,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
41,Private,197925,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
26,Private,161491,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
24,Private,149928,Bachelors,13,Never-married,Tech-support,Other-relative,White,Male,0,0,35,United-States,<=50K
26,Private,143400,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
69,?,205005,11th,7,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,198235,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
44,?,129214,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
48,Private,299295,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,5151,0,48,United-States,>50K
51,Private,157017,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,>50K
34,Private,233761,HS-grad,9,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,75022,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,5055,0,32,United-States,>50K
32,Private,227156,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,85,United-States,>50K
58,Private,438515,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,White,Male,2325,0,45,United-States,<=50K
47,Private,55154,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
47,Private,182300,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
70,?,133141,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,20,Italy,<=50K
27,Private,44398,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
41,Private,337167,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,31,?,>50K
31,Private,283425,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
31,Private,56190,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,4064,0,45,United-States,>50K
59,Private,174411,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,54,United-States,>50K
52,Private,326136,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,195424,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K
38,Private,49800,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,<=50K
42,Private,270048,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,>50K
27,Private,89048,11th,7,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,40,United-States,<=50K
36,Private,224382,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,55,United-States,<=50K
57,Private,62461,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,>50K
47,Private,34329,Some-college,10,Divorced,Sales,Not-in-family,White,Male,4356,0,50,United-States,>50K
41,?,108348,7th-8th,4,Separated,?,Own-child,Black,Female,0,0,40,United-States,>50K
31,Private,378419,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,179410,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
44,Private,75803,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1741,40,United-States,<=50K
25,Private,294466,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,86545,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
62,Self-emp-not-inc,305139,HS-grad,9,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
18,Never-worked,141758,11th,7,Never-married,?,Own-child,White,Male,0,0,12,United-States,>50K
49,Private,264908,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,35,United-States,>50K
44,Private,168236,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K
33,Local-gov,47944,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,24,United-States,<=50K
27,Private,98082,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
48,Local-gov,303820,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,60,United-States,<=50K
42,Self-emp-not-inc,189055,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,50,United-States,>50K
50,Private,106939,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
49,Private,226476,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,5651,0,50,United-States,>50K
50,Private,30484,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
60,Private,276098,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,10000,2741,40,United-States,>50K
37,Private,214651,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
42,Private,88703,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37,United-States,>50K
43,Private,55954,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
53,Private,143276,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,67929,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
56,Federal-gov,106800,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,>50K
27,Private,198212,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
39,Private,27825,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
57,State-gov,129251,9th,5,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
38,Private,266695,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,44,Italy,<=50K
32,Private,112646,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Mexico,<=50K
40,Private,31952,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,Private,436789,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,60,Mexico,<=50K
66,Self-emp-not-inc,231663,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
30,Private,143773,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32,United-States,>50K
71,Private,277731,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,39,United-States,<=50K
33,Private,199785,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Private,54333,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3508,0,48,United-States,<=50K
41,Private,378679,HS-grad,9,Divorced,Sales,Unmarried,White,Female,3787,0,53,United-States,<=50K
41,Local-gov,285334,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
51,Private,172981,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
47,State-gov,102968,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
37,Private,93207,10th,6,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,>50K
50,Federal-gov,331794,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
58,Self-emp-inc,165280,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,>50K
28,Private,232374,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
36,Private,196875,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
39,Private,164150,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,4080,0,24,United-States,>50K
68,Private,168890,9th,5,Widowed,Other-service,Not-in-family,White,Male,0,0,35,United-States,>50K
27,Private,161966,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
37,Private,236868,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,1902,40,United-States,>50K
33,Private,170517,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
31,State-gov,131315,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,>50K
28,Private,181107,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,150567,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
48,Self-emp-not-inc,153785,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
45,Self-emp-inc,75971,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
30,Private,169214,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,65,United-States,>50K
33,State-gov,110529,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K
54,Private,207705,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,35,United-States,<=50K
69,Private,152002,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,>50K
40,Self-emp-not-inc,97231,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
38,Private,203931,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
47,Private,220973,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,>50K
32,Private,83037,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4084,0,40,United-States,>50K
26,Private,304805,HS-grad,9,Married-AF-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,271282,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,166760,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,12,United-States,<=50K
41,Private,37018,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
52,Private,220387,Preschool,1,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,Mexico,<=50K
43,Private,326781,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
42,Private,86365,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
54,Private,58534,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,10,United-States,<=50K
49,Private,98926,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,53,United-States,>50K
30,Private,261886,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,133378,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,>50K
51,Private,53242,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
48,Private,177686,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Local-gov,147784,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,44,Hong,<=50K
51,Self-emp-not-inc,188540,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,>50K
51,Private,127918,HS-grad,9,Separated,Craft-repair,Not-in-family,Other,Male,0,0,40,United-States,<=50K
33,Private,118347,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
38,Private,131220,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,99,United-States,>50K
49,Private,171377,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,130252,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,Japan,>50K
21,Private,136278,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3908,0,50,United-States,<=50K
46,Private,267509,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,201092,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K
56,?,205868,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,United-States,<=50K
49,Private,146768,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Private,128091,Assoc-acdm,12,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
30,Private,172946,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,>50K
24,Private,180756,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,25,United-States,<=50K
28,Private,335807,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K
37,Self-emp-inc,182027,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,El-Salvador,>50K
44,Private,56009,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,China,>50K
59,?,304609,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,207815,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,42,United-States,<=50K
40,Federal-gov,172357,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,8,United-States,>50K
18,Private,277444,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
21,Private,155541,7th-8th,4,Never-married,Other-service,Own-child,White,Female,0,0,49,Mexico,>50K
57,Local-gov,282375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
53,Private,79742,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Female,0,1762,30,United-States,<=50K
29,Private,110683,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,40,United-States,<=50K
48,Private,416580,Masters,14,Widowed,Prof-specialty,Other-relative,Black,Male,0,0,40,United-States,>50K
40,Private,113470,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,50,United-States,>50K
44,Private,109888,10th,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K
29,Private,241444,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,<=50K
55,Private,224440,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
32,Private,436151,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
59,Private,75284,HS-grad,9,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
47,Local-gov,243033,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,36,Columbia,<=50K
49,Private,272774,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,1628,45,United-States,>50K
53,Private,310562,7th-8th,4,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States,>50K
28,Self-emp-not-inc,242968,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,177218,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
21,Private,213742,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,239840,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K
37,Private,449863,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,10006,2338,40,United-States,>50K
36,Private,246233,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
30,Private,326402,HS-grad,9,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,40,Mexico,>50K
57,?,33970,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,>50K
51,Self-emp-inc,50798,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,>50K
46,Private,312641,5th-6th,3,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K
45,Self-emp-not-inc,110954,7th-8th,4,Married-civ-spouse,Transport-moving,Wife,Black,Female,0,0,40,United-States,>50K
43,Private,106758,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,10006,2057,25,United-States,>50K
30,?,350664,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Self-emp-inc,75876,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
24,Private,143846,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,25,United-States,<=50K
34,Private,193596,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
50,Local-gov,114870,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
38,Private,200179,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
42,State-gov,65125,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
23,Private,185685,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,10,United-States,<=50K
27,Private,23008,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,?,31252,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,0,0,30,United-States,>50K
58,Local-gov,159214,9th,5,Widowed,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,>50K
50,Local-gov,175196,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
39,Private,113361,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
41,Private,271104,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,1726,50,United-States,<=50K
66,Self-emp-not-inc,122758,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,23,United-States,<=50K
45,Private,154547,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,>50K
29,?,434606,HS-grad,9,Divorced,?,Unmarried,Black,Female,0,0,45,United-States,<=50K
47,Federal-gov,136350,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
22,State-gov,83135,Some-college,10,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
71,Private,46021,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,2364,0,40,United-States,<=50K
52,Private,190216,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
50,Local-gov,180330,12th,8,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
19,Private,101451,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
48,Private,227252,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
23,Private,142226,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,2597,0,42,United-States,<=50K
22,?,256738,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
44,Private,120120,9th,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
36,Private,151343,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,229055,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
21,Private,208968,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,173592,Doctorate,16,Never-married,Prof-specialty,Own-child,Black,Male,0,0,40,United-States,>50K
27,?,40162,HS-grad,9,Separated,?,Own-child,White,Male,0,0,30,United-States,<=50K
42,Local-gov,34527,Assoc-acdm,12,Never-married,Sales,Own-child,Black,Male,0,0,35,United-States,<=50K
54,Self-emp-inc,37593,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,2067,50,Vietnam,<=50K
39,Private,415006,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,>50K
31,Private,34588,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Local-gov,262131,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
21,Private,493034,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K
33,Private,117630,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,>50K
51,Local-gov,316075,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,2258,50,United-States,>50K
51,Federal-gov,101919,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,1876,40,Philippines,>50K
31,Private,255650,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,24,United-States,>50K
47,Private,53046,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4064,0,48,United-States,<=50K
42,Private,148086,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,>50K
38,Private,149904,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
60,?,172160,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,1573,30,United-States,>50K
70,Private,27103,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,28,United-States,<=50K
