age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
36,Private,102350,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
31,Private,270873,Masters,6,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
37,Private,243957,_RARE_,13,Never-married,_RARE_,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,341028,_RARE_,4,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,20,United-States,>50K
61,Private,205734,Bachelors,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,<=50K
47,Private,232917,_RARE_,11,_RARE_,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,84173,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,70275,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,>50K
49,Local-gov,95895,Bachelors,13,Divorced,Prof-specialty,Own-child,_RARE_,Male,0,0,40,United-States,<=50K
45,State-gov,195214,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
35,Private,345450,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,232962,Some-college,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
60,Private,89644,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,65,United-States,<=50K
30,State-gov,319163,Some-college,14,Married-civ-spouse,Other-service,Unmarried,Black,Female,0,0,40,United-States,>50K
37,Private,155026,HS-grad,9,Never-married,_RARE_,Own-child,White,Female,0,0,30,United-States,<=50K
27,Private,174207,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,215130,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Private,146991,_RARE_,12,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,40,United-States,<=50K
43,State-gov,340171,_RARE_,13,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,Mexico,<=50K
39,Private,109218,HS-grad,4,Married-civ-spouse,_RARE_,Own-child,White,Male,0,0,40,United-States,>50K
49,Private,55215,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28,Local-gov,69867,Some-college,13,Never-married,_RARE_,Not-in-family,White,Male,0,0,35,United-States,<=50K
30,Private,131687,Some-college,10,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,60,United-States,>50K
54,Private,145235,11th,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
57,Private,193940,HS-grad,9,_RARE_,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
30,_RARE_,140504,Some-college,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,28,United-States,<=50K
32,Self-emp-not-inc,79734,Bachelors,10,Divorced,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
32,Local-gov,277175,Some-college,14,Married-civ-spouse,Craft-repair,Husband,_RARE_,Male,0,0,60,United-States,>50K
43,State-gov,345450,Some-college,14,Married-civ-spouse,Exec-managerial,Unmarried,Black,Female,0,0,55,United-States,>50K
30,Private,175038,Masters,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,175954,_RARE_,4,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
32,_RARE_,145673,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,123586,HS-grad,9,Divorced,_RARE_,_RARE_,Black,Male,0,0,45,United-States,<=50K
61,Private,319733,Masters,10,Divorced,_RARE_,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,State-gov,181912,Some-college,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
30,Private,249149,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,43,_RARE_,>50K
62,_RARE_,283899,_RARE_,4,_RARE_,Other-service,Own-child,Black,Male,0,0,55,United-States,<=50K
27,Private,179684,Some-college,10,Never-married,Prof-specialty,Own-child,Black,Female,0,0,50,United-States,<=50K
20,Self-emp-not-inc,235898,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
27,Self-emp-not-inc,119636,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
57,State-gov,58503,_RARE_,14,Never-married,Craft-repair,Not-in-family,White,Female,0,0,48,United-States,<=50K
27,State-gov,282976,Some-college,14,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,56915,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
47,Private,211105,Some-college,14,_RARE_,_RARE_,Unmarried,White,Female,0,0,40,United-States,<=50K
42,Private,96361,HS-grad,9,_RARE_,_RARE_,Husband,White,Male,0,0,40,United-States,<=50K
26,Self-emp-not-inc,349898,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
35,Private,316695,HS-grad,9,Never-married,_RARE_,Not-in-family,Black,Male,0,0,40,_RARE_,<=50K
33,Private,325548,Some-college,14,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,60,United-States,<=50K
49,Private,299589,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
52,Private,173200,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,60,United-States,<=50K
23,Private,271368,Bachelors,14,Never-married,Adm-clerical,Own-child,Black,Female,0,0,65,United-States,<=50K
39,Private,270649,_RARE_,13,_RARE_,Craft-repair,Not-in-family,White,Female,0,0,10,United-States,<=50K
40,Local-gov,340171,11th,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,44,United-States,<=50K
48,Private,99665,11th,10,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,185577,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,246573,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
23,State-gov,248736,11th,11,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
23,Local-gov,200673,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
49,State-gov,56915,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,183002,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K
59,State-gov,302371,HS-grad,9,Divorced,_RARE_,Not-in-family,White,Female,0,0,40,Mexico,<=50K
26,Self-emp-not-inc,207330,Some-college,10,Divorced,_RARE_,Own-child,White,Male,0,0,30,United-States,<=50K
21,Private,145832,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
42,Local-gov,111072,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,180240,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,20,United-States,<=50K
37,Private,285883,HS-grad,9,Never-married,_RARE_,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,154153,Some-college,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
42,Local-gov,57347,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
24,State-gov,219502,HS-grad,9,Never-married,_RARE_,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,171802,Masters,14,Never-married,Adm-clerical,Husband,White,Female,0,0,60,United-States,>50K
60,Private,199163,HS-grad,9,_RARE_,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,347355,_RARE_,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
49,Local-gov,55077,Some-college,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,135142,HS-grad,9,Never-married,_RARE_,Not-in-family,Black,Female,0,0,40,United-States,<=50K
33,Private,75961,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K
46,State-gov,224940,_RARE_,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
57,Private,200965,Masters,14,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,40,United-States,>50K
50,Private,243551,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
47,Private,115837,Some-college,14,Divorced,Other-service,Not-in-family,White,Female,0,0,60,United-States,<=50K
33,Private,263294,11th,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,60,United-States,<=50K
61,Private,144958,_RARE_,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
53,Private,94312,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,60,United-States,>50K
60,Private,140505,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,Mexico,<=50K
31,Private,264967,HS-grad,9,_RARE_,_RARE_,Own-child,White,Male,0,0,40,Mexico,<=50K
21,State-gov,84455,_RARE_,13,Never-married,Sales,Not-in-family,White,Male,0,0,24,United-States,<=50K
60,State-gov,349121,Some-college,7,_RARE_,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,>50K
30,Private,144571,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,274202,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,111156,11th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
59,Self-emp-not-inc,142392,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
62,Private,121754,Masters,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,>50K
36,Private,175706,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,>50K
43,State-gov,243455,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,50,United-States,>50K
45,Private,246181,Some-college,10,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,60,United-States,<=50K
42,State-gov,249768,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
30,Private,278419,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,151705,Masters,14,Never-married,_RARE_,Own-child,White,Male,0,0,30,United-States,<=50K
38,Private,143276,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,261143,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,50,United-States,>50K
35,Private,277735,Masters,10,Never-married,_RARE_,Husband,White,Female,0,0,40,United-States,<=50K
36,Private,220289,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
42,_RARE_,55215,11th,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
40,_RARE_,213842,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,63,United-States,<=50K
21,Private,283237,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,30,United-States,<=50K
23,State-gov,125262,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States,<=50K
29,Private,78805,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,Mexico,<=50K
36,Private,207644,HS-grad,9,Never-married,_RARE_,Husband,White,Female,0,0,10,United-States,<=50K
40,Private,170571,Some-college,10,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,50,United-States,>50K
60,Private,146358,HS-grad,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Private,282903,_RARE_,11,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,<=50K
40,Self-emp-not-inc,115489,HS-grad,9,Never-married,_RARE_,Husband,White,Male,0,0,40,United-States,>50K
36,Private,107433,HS-grad,9,Married-civ-spouse,_RARE_,Husband,Black,Male,0,0,30,United-States,<=50K
47,Self-emp-not-inc,160161,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
36,Private,345450,Bachelors,6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
40,Private,318678,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
45,Private,149505,HS-grad,9,_RARE_,_RARE_,Unmarried,White,Male,0,0,40,United-States,<=50K
22,Private,211239,_RARE_,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,123660,_RARE_,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,256633,7th-8th,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,111242,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,202122,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
42,Private,116261,_RARE_,6,_RARE_,_RARE_,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,State-gov,169244,Some-college,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
60,Private,143112,Bachelors,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,245719,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,46,United-States,<=50K
61,Private,170920,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
46,Self-emp-not-inc,168266,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,149593,HS-grad,9,_RARE_,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,State-gov,289885,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,>50K
50,Private,74784,_RARE_,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,<=50K
25,State-gov,223804,7th-8th,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
62,_RARE_,175765,Bachelors,4,Never-married,Craft-repair,Own-child,White,Male,0,0,15,United-States,<=50K
23,Private,162101,_RARE_,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K
60,Private,207443,Masters,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,284759,Masters,6,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Private,311230,_RARE_,4,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,_RARE_,<=50K
29,State-gov,267745,_RARE_,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
40,Private,296550,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,Private,249483,HS-grad,6,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,175885,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,188778,Some-college,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Local-gov,242512,Bachelors,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,<=50K
61,Private,98264,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
40,State-gov,55215,Some-college,10,Married-civ-spouse,_RARE_,Husband,White,Female,0,0,30,United-States,>50K
58,Self-emp-not-inc,118807,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,173168,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,>50K
61,Private,163297,HS-grad,9,_RARE_,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,325769,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
44,Private,171740,Some-college,14,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,55,United-States,>50K
45,Private,319733,HS-grad,9,_RARE_,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
60,_RARE_,241842,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
57,Private,269879,11th,13,Divorced,Sales,Own-child,Black,Female,0,0,40,Mexico,<=50K
42,Private,218179,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,50,United-States,>50K
45,Private,272463,HS-grad,9,_RARE_,_RARE_,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,173216,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,Mexico,<=50K
43,_RARE_,276500,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,20,United-States,<=50K
20,Self-emp-not-inc,345450,7th-8th,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
42,State-gov,179192,_RARE_,14,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,45,United-States,<=50K
32,Self-emp-not-inc,178780,Masters,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
40,State-gov,343905,HS-grad,14,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,60,United-States,>50K
61,Local-gov,334215,_RARE_,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,275689,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,55,_RARE_,>50K
30,Private,227441,HS-grad,9,Never-married,_RARE_,Unmarried,Black,Male,0,0,40,United-States,<=50K
60,Private,113205,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,258719,Some-college,14,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,45,United-States,<=50K
30,Private,185033,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,<=50K
43,State-gov,138842,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
55,Private,70477,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,20,Mexico,<=50K
40,Private,207008,HS-grad,13,_RARE_,Other-service,Not-in-family,White,Female,0,0,60,United-States,<=50K
23,_RARE_,228385,HS-grad,7,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,>50K
35,Self-emp-not-inc,109508,HS-grad,9,Never-married,Craft-repair,Husband,Black,Male,0,0,30,United-States,<=50K
23,Private,165795,11th,14,Never-married,Adm-clerical,Own-child,White,Female,0,0,65,United-States,<=50K
31,Private,145670,7th-8th,14,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,41,United-States,>50K
41,Private,59183,Masters,4,Never-married,Other-service,Unmarried,_RARE_,Female,0,0,30,United-States,<=50K
29,Private,54102,Some-college,14,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
61,Private,112325,Bachelors,14,_RARE_,_RARE_,Unmarried,White,Male,0,0,50,United-States,<=50K
40,Private,259576,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,145194,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,71679,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Self-emp-not-inc,69867,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,50,United-States,<=50K
32,Private,310508,Some-college,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Local-gov,258404,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
35,Private,273965,Some-college,10,_RARE_,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,<=50K
38,Private,192944,Some-college,4,Never-married,_RARE_,Own-child,White,Male,0,0,65,United-States,>50K
30,Self-emp-not-inc,313188,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
36,Private,319391,HS-grad,9,_RARE_,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,237691,HS-grad,9,_RARE_,_RARE_,Not-in-family,Black,Male,0,0,40,Mexico,<=50K
20,Private,170531,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,50,United-States,<=50K
36,State-gov,147878,Some-college,14,Married-civ-spouse,_RARE_,Husband,Black,Male,0,0,10,United-States,<=50K
41,Private,304373,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,215232,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,225333,Bachelors,14,Never-married,Craft-repair,Own-child,White,Female,0,0,20,United-States,<=50K
43,Private,249643,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,63,United-States,>50K
57,Private,225801,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,65,United-States,<=50K
47,Local-gov,286475,Masters,14,Divorced,Prof-specialty,Husband,_RARE_,Female,0,0,18,United-States,<=50K
33,Private,123603,Masters,4,Married-civ-spouse,Sales,Husband,_RARE_,Male,0,0,40,United-States,<=50K
27,Private,202391,_RARE_,4,_RARE_,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
44,Self-emp-not-inc,76516,Bachelors,14,Never-married,_RARE_,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,249802,_RARE_,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,35,United-States,<=50K
48,Private,143430,_RARE_,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
53,Private,263678,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
59,Private,74784,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,60,United-States,<=50K
39,Self-emp-not-inc,59278,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,55,United-States,<=50K
30,Private,175220,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K
40,Private,201703,_RARE_,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K
35,Self-emp-not-inc,171165,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,60,United-States,>50K
39,Private,115775,_RARE_,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
26,Private,247423,Some-college,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,79182,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
37,Private,175235,Masters,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,United-States,<=50K
56,Self-emp-not-inc,133248,_RARE_,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,65,United-States,>50K
24,Private,74784,Bachelors,4,Married-civ-spouse,_RARE_,Unmarried,White,Male,0,0,55,United-States,<=50K
46,Private,341517,_RARE_,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,60,United-States,<=50K
25,Local-gov,171533,_RARE_,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K
29,Private,74916,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
47,_RARE_,345450,HS-grad,9,_RARE_,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
53,Private,270656,Bachelors,14,Never-married,_RARE_,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Private,114477,_RARE_,14,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,40,United-States,<=50K
46,_RARE_,285143,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K
27,Private,195767,_RARE_,14,Never-married,_RARE_,Not-in-family,_RARE_,Male,0,0,60,United-States,<=50K
29,State-gov,175447,HS-grad,14,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,48,United-States,<=50K
30,Private,158863,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,75165,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,<=50K
33,Private,56915,_RARE_,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,319845,Bachelors,14,Married-civ-spouse,Other-service,Husband,White,Female,0,0,50,United-States,<=50K
50,Private,319163,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
39,Private,269868,Some-college,14,Divorced,Exec-managerial,Husband,White,Male,0,0,60,Mexico,<=50K
51,State-gov,56915,HS-grad,14,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,349049,Some-college,10,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,65,United-States,>50K
57,Private,148678,Masters,10,Divorced,Craft-repair,Own-child,White,Male,0,0,46,United-States,<=50K
24,_RARE_,74895,Some-college,14,Divorced,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
40,_RARE_,133837,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K
43,Private,133472,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
43,Private,219795,Some-college,10,_RARE_,Other-service,_RARE_,White,Male,0,0,40,United-States,<=50K
37,Private,102739,Bachelors,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,54,United-States,>50K
38,Self-emp-not-inc,55782,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
34,Private,175109,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,10,Mexico,>50K
40,Self-emp-not-inc,120909,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,<=50K
23,Private,274715,11th,10,Never-married,Sales,Own-child,White,Female,0,0,34,Mexico,<=50K
30,Private,262078,HS-grad,9,Divorced,_RARE_,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,57501,Bachelors,14,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
40,Private,243601,HS-grad,4,Divorced,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
27,Private,95409,Some-college,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,<=50K
26,Private,187044,HS-grad,9,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,30,United-States,<=50K
49,Private,117358,Some-college,14,_RARE_,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
49,Private,224278,_RARE_,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
61,Self-emp-not-inc,245731,Bachelors,13,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,40,United-States,>50K
51,Private,234269,Some-college,14,_RARE_,Prof-specialty,Unmarried,White,Female,0,0,10,United-States,<=50K
50,Private,294118,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,42,United-States,<=50K
