age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
69,Private,173652,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
20,?,204166,10th,9,Never-married,?,Other-relative,White,Male,0,0,15,United-States,<=50K
40,Private,106654,HS-grad,9,Widowed,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
23,Private,76965,Assoc-voc,11,Never-married,Tech-support,Own-child,Black,Male,7684,0,40,United-States,<=50K
66,?,390290,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
27,Private,231531,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
20,Private,130989,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
39,Self-emp-inc,264329,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Self-emp-inc,100308,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
23,Private,113096,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,38,United-States,<=50K
29,Private,185012,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,Private,354967,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Mexico,<=50K
39,Local-gov,121486,7th-8th,4,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
54,Private,150481,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
39,Private,678299,Some-college,10,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,33,Thailand,<=50K
52,Private,181486,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,<=50K
19,Private,222969,11th,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,22,Mexico,<=50K
42,Self-emp-not-inc,299231,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,27907,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,85419,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,268763,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
22,Private,137744,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,202299,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
33,Self-emp-not-inc,156306,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
25,Private,254140,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,79225,Doctorate,11,Never-married,Transport-moving,Own-child,White,Male,0,0,50,_RARE_,<=50K
37,Private,356521,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
42,Local-gov,163115,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,>50K
22,Self-emp-inc,297897,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,Mexico,<=50K
54,Private,331676,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,24013,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,203195,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
23,State-gov,263605,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
19,?,24723,10th,7,Never-married,?,Own-child,White,Male,0,0,14,United-States,<=50K
55,Private,175958,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,172957,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Private,177942,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
33,Private,260345,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
32,?,369415,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,108351,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K
36,Private,69019,Assoc-acdm,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
39,?,260460,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,<=50K
46,Private,154290,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
27,Private,114605,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,16,United-States,<=50K
28,Private,210894,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,<=50K
34,Private,71535,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,50,_RARE_,>50K
28,Private,165084,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,80,United-States,<=50K
57,Private,169182,Masters,14,Married-civ-spouse,Other-service,Husband,Black,Male,3286,0,50,United-States,>50K
20,Private,317292,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,Thailand,<=50K
42,Federal-gov,298690,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
19,Private,112279,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
18,?,217674,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
38,Federal-gov,79766,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
17,?,64860,HS-grad,9,Never-married,?,Own-child,White,Female,3881,0,35,United-States,<=50K
31,Private,190164,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
66,?,226740,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K
22,Private,296407,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,50,Puerto-Rico,<=50K
26,State-gov,446560,HS-grad,9,Widowed,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
59,Private,268280,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
17,?,244704,11th,8,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K
55,Private,665335,Prof-school,10,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,_RARE_,<=50K
50,Private,164837,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4298,0,45,United-States,>50K
31,Private,148494,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,56842,Bachelors,13,Widowed,Sales,Not-in-family,White,Female,0,0,58,United-States,<=50K
60,Private,114050,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
63,Private,54612,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,State-gov,126088,Assoc-acdm,12,Separated,Priv-house-serv,Unmarried,White,Male,0,0,40,_RARE_,<=50K
19,Private,321224,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
33,Self-emp-not-inc,74692,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,219767,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,20,United-States,<=50K
42,Private,228723,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7263,0,40,United-States,>50K
27,Private,223165,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,<=50K
18,Private,237000,11th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,23,United-States,<=50K
50,Private,239846,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
51,Private,113232,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Private,128019,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Private,123952,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
35,Private,199747,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Local-gov,100584,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
49,Private,166004,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,142014,9th,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,42,United-States,<=50K
66,Private,227169,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,279949,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
27,Private,306726,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,<=50K
31,State-gov,142464,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,179567,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,241421,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Dominican-Republic,<=50K
61,Private,94544,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,214664,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,113558,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,54,United-States,<=50K
55,Private,183758,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,40,United-States,>50K
50,Private,273721,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,424361,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
38,Private,207884,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
22,Local-gov,415595,Assoc-voc,11,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,36,_RARE_,<=50K
47,State-gov,251241,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
61,Private,353261,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
61,Local-gov,166328,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,291874,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
32,Local-gov,202111,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Local-gov,183170,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,33,United-States,<=50K
51,Local-gov,195087,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1848,48,United-States,<=50K
53,Private,264909,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,_RARE_,<=50K
51,Private,133312,Prof-school,15,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,United-States,<=50K
34,Private,188988,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,>50K
34,Private,123245,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,185121,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,209484,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
20,Private,232630,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Mexico,<=50K
29,Private,232273,9th,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,113707,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,50,United-States,>50K
34,Private,134471,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
38,Private,39735,10th,6,Married-spouse-absent,Machine-op-inspct,Not-in-family,Other,Male,0,0,50,England,<=50K
43,Self-emp-not-inc,131688,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
56,Local-gov,196060,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5886,0,50,United-States,>50K
32,Private,37360,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,74402,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,146869,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,84567,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
48,Local-gov,146255,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,>50K
22,Private,311886,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K
42,Private,133985,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2000,0,45,United-States,>50K
27,Local-gov,465115,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,<=50K
38,Private,30865,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,>50K
18,Private,52726,HS-grad,9,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,23,?,<=50K
55,Federal-gov,68198,Some-college,10,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
27,Private,138366,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,187634,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,34,United-States,<=50K
28,Private,88318,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,213551,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1177,44,United-States,>50K
52,Self-emp-not-inc,167921,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,_RARE_,<=50K
78,Local-gov,152963,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2111,0,40,United-States,<=50K
50,?,72002,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K
26,Private,36485,Doctorate,16,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
68,Self-emp-inc,248643,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,95024,0,50,United-States,>50K
50,Private,127845,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
66,Private,106417,Assoc-acdm,11,Married-civ-spouse,Sales,Wife,Black,Female,0,0,37,United-States,<=50K
45,Self-emp-not-inc,308300,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1177,40,_RARE_,<=50K
41,Federal-gov,126501,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,309006,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,34474,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,5000,0,50,United-States,<=50K
56,Private,263569,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
39,Private,216341,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
34,Private,203819,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,119541,12th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,<=50K
42,Local-gov,174135,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,70,_RARE_,<=50K
42,Private,186598,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,>50K
26,Private,181309,12th,8,Divorced,Sales,Not-in-family,White,Male,0,0,65,United-States,<=50K
35,Private,171295,7th-8th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,222068,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,36,United-States,<=50K
54,Private,47222,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,>50K
51,Private,388964,HS-grad,9,Separated,Farming-fishing,Unmarried,White,Female,0,0,45,United-States,<=50K
58,Private,134936,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
62,Self-emp-not-inc,118814,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
40,Private,181992,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,<=50K
68,?,176465,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,4,United-States,<=50K
31,Self-emp-not-inc,228778,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
29,Private,229744,Assoc-acdm,12,Divorced,Other-service,Own-child,Black,Female,0,0,33,United-States,<=50K
22,Private,32012,Assoc-acdm,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,?,<=50K
39,Local-gov,178535,11th,6,Widowed,Transport-moving,Own-child,White,Male,0,0,18,Mexico,<=50K
49,Private,486169,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,1313,40,United-States,<=50K
31,Private,172454,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,146152,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
58,Private,175426,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7388,0,40,United-States,>50K
33,Private,331936,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,Mexico,<=50K
30,Private,34635,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
63,Self-emp-not-inc,42882,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K
59,Private,493999,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,United-States,>50K
40,Self-emp-not-inc,153184,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
66,?,132139,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,80,United-States,<=50K
30,Private,366221,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,35,United-States,<=50K
28,Private,199251,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,67971,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
33,Self-emp-not-inc,118295,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
57,Private,146658,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
36,Private,33451,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,State-gov,361097,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,10000,0,40,Mexico,<=50K
31,Private,201345,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K
19,Private,144788,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
67,Private,338159,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,United-States,<=50K
44,Private,366605,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
21,Private,62898,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
36,Private,179722,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
42,?,88773,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,7683,0,40,United-States,>50K
38,State-gov,30876,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,Canada,<=50K
54,Self-emp-not-inc,192591,11th,7,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,Canada,>50K
48,?,271838,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,0,0,50,United-States,<=50K
41,Private,33463,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
27,Private,297215,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,63798,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
22,Private,169924,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
24,Private,114600,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
74,?,56265,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,35,United-States,<=50K
68,Private,197868,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
21,Private,95814,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
49,Private,109381,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,138234,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Private,97562,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,202872,Assoc-acdm,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31,Private,222820,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,216425,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Self-emp-not-inc,260722,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
45,Self-emp-not-inc,175215,11th,8,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K
18,Private,161325,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,25,United-States,<=50K
57,Private,117715,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,231407,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K
31,Private,124536,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,46753,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K
36,Local-gov,74901,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
18,Private,175075,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,28,United-States,<=50K
19,Self-emp-not-inc,229708,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
18,Private,206958,12th,2,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K
62,Private,369764,10th,7,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,25,_RARE_,<=50K
27,Private,212463,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
25,Private,46319,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,138138,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,<=50K
57,Private,467983,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
33,Private,181421,10th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,25,Mexico,<=50K
53,Private,184655,Assoc-voc,11,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
64,Private,140961,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
53,Private,194022,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
53,Local-gov,199419,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Canada,>50K
34,Private,68424,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
36,Private,191802,Some-college,10,Divorced,Sales,Unmarried,Black,Female,0,0,60,United-States,<=50K
41,Private,209867,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,>50K
45,Private,259120,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7998,0,40,United-States,>50K
21,Private,365529,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
49,State-gov,394010,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
39,Private,129558,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
32,Private,24395,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
65,Private,93169,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
20,Local-gov,25825,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
70,?,73966,Masters,14,Widowed,?,Unmarried,White,Female,0,0,20,United-States,<=50K
34,Private,159616,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,170526,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
40,Private,133654,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Self-emp-inc,159352,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
71,State-gov,24013,7th-8th,4,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,18,Philippines,<=50K
57,Local-gov,353870,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-inc,201366,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
18,?,139984,Some-college,10,Never-married,?,Own-child,White,Male,0,0,5,United-States,<=50K
46,Private,116437,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
57,Private,71333,Doctorate,14,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,United-States,<=50K
32,Private,208140,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
22,Private,33686,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
41,Self-emp-not-inc,147605,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,Private,135275,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,501410,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,20,United-States,<=50K
