age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
53,Private,121747,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
39,Local-gov,284654,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,>50K
38,Private,155371,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1658,35,United-States,<=50K
42,Private,54885,HS-grad,9,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
37,Local-gov,185920,Assoc-acdm,12,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,El-Salvador,<=50K
40,Private,144516,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,50,United-States,>50K
30,Local-gov,237320,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Federal-gov,137750,5th-6th,3,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
20,Private,42792,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K
20,Private,249404,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,United-States,<=50K
40,Private,207585,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
55,Private,111916,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,70,United-States,<=50K
56,Self-emp-inc,257865,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
57,Private,199582,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
54,Private,166681,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Nicaragua,<=50K
47,Private,169691,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
40,Private,409564,12th,8,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,14024,0,40,United-States,>50K
66,State-gov,256394,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2252,0,20,United-States,<=50K
51,Local-gov,145606,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
60,Federal-gov,119004,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,175753,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,45,United-States,<=50K
39,State-gov,64185,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,30,United-States,>50K
35,Private,197556,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
20,Private,168510,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
29,Private,38067,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K
31,Self-emp-not-inc,259714,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,55,United-States,>50K
48,Private,167866,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,45407,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
24,Private,137139,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
27,Federal-gov,296845,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Self-emp-inc,161345,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K
44,Local-gov,133852,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Self-emp-not-inc,37300,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
56,Self-emp-not-inc,143171,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,154126,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,?,199281,Masters,14,Married-civ-spouse,?,Wife,White,Female,15024,0,40,United-States,>50K
18,?,171194,Some-college,10,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K
36,Self-emp-inc,124702,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,?,<=50K
32,Local-gov,104081,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,Private,418392,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
23,Private,102258,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
38,Private,52967,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,43,United-States,>50K
57,Self-emp-inc,187857,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,>50K
56,Private,184009,5th-6th,3,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K
34,Private,281003,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
24,Private,326630,9th,5,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,Mexico,<=50K
47,Private,34721,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,<=50K
34,Private,112690,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,30,United-States,<=50K
39,Private,687932,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
46,Self-emp-inc,306812,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,10004,0,40,United-States,>50K
25,Private,381002,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,Canada,<=50K
30,State-gov,310627,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
61,Private,232455,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,332214,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,<=50K
73,Self-emp-inc,187639,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,64,United-States,>50K
19,Private,356684,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
44,Private,148289,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
34,Private,248592,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,53,United-States,<=50K
35,Private,234439,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
55,Private,289630,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
90,?,90036,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,20,United-States,<=50K
61,Local-gov,168292,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,190315,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Local-gov,70257,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,Private,106041,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
38,Private,128501,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
58,Private,267814,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
22,Self-emp-not-inc,434218,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K
51,Self-emp-not-inc,55803,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
42,Private,104198,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
24,Private,252905,1st-4th,2,Never-married,Other-service,Not-in-family,White,Female,0,0,35,Mexico,<=50K
39,Private,170172,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,>50K
37,Private,165034,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,74683,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
38,Private,154471,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,48,?,<=50K
45,Private,122551,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
38,Private,286993,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
20,Private,144303,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
35,Federal-gov,55625,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,636262,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K
25,Private,237639,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
26,Private,192728,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
35,Private,168293,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
17,?,24483,11th,7,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
43,Private,239719,Some-college,10,Separated,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,148993,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,154566,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,2417,0,40,United-States,<=50K
23,Private,437218,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
41,Self-emp-inc,171844,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,>50K
62,Private,97389,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
90,Private,180529,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K
36,Private,90763,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,206790,10th,6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
51,Self-emp-not-inc,154018,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,99999,0,55,Canada,>50K
49,Private,59648,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,145963,11th,7,Separated,Tech-support,Not-in-family,White,Female,0,0,26,United-States,<=50K
31,Private,353380,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States,>50K
33,Private,247501,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Mexico,<=50K
18,?,213494,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
51,Private,171225,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,?,<=50K
62,State-gov,164715,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,5,Nicaragua,<=50K
45,Private,178526,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,7688,0,30,United-States,>50K
43,Federal-gov,345013,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,United-States,>50K
83,Private,33522,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,17,United-States,<=50K
29,Private,203017,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Self-emp-inc,123380,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K
73,Private,75300,10th,6,Widowed,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
32,Local-gov,197373,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
61,Self-emp-inc,82487,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
38,Private,189301,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
22,Private,282089,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
49,Private,84226,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,209798,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,10,United-States,<=50K
18,Private,174004,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
21,Private,50083,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
34,Private,197901,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
44,Private,200755,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,48,United-States,<=50K
18,Private,139563,5th-6th,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,?,<=50K
41,Self-emp-not-inc,129022,Assoc-acdm,12,Separated,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
17,?,167105,12th,8,Never-married,?,Own-child,Black,Male,0,0,15,United-States,<=50K
29,Private,328318,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,262617,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Private,207170,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,60,United-States,>50K
32,Private,123321,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
48,Private,311242,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,111281,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,0,70,United-States,<=50K
34,Private,90732,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45,United-States,>50K
32,Private,153248,9th,5,Married-civ-spouse,Transport-moving,Wife,White,Female,3829,0,50,United-States,<=50K
41,Private,99221,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
33,Self-emp-inc,239842,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,60,United-States,>50K
31,Private,90544,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K
31,Private,37127,Masters,14,Divorced,Handlers-cleaners,Not-in-family,White,Female,4650,0,50,United-States,<=50K
22,Private,183810,HS-grad,9,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,385956,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
44,Self-emp-not-inc,284792,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
47,Private,160571,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
75,?,44270,10th,6,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,>50K
30,State-gov,205425,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,United-States,>50K
53,Self-emp-not-inc,109015,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,United-States,<=50K
50,Private,224536,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,50,?,<=50K
38,Private,157632,Assoc-acdm,12,Divorced,Tech-support,Unmarried,White,Male,0,0,60,United-States,<=50K
27,Private,317409,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico,<=50K
37,Federal-gov,111589,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
21,?,259324,Some-college,10,Never-married,?,Own-child,White,Male,0,0,32,United-States,<=50K
65,Private,258960,Bachelors,13,Divorced,Prof-specialty,Other-relative,White,Female,0,0,28,United-States,<=50K
31,Private,194150,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
32,Private,310444,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,>50K
30,Private,108000,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,128119,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,>50K
50,Private,31361,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,35,United-States,>50K
34,Private,243828,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,254797,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K
27,Private,160141,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,80193,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
63,Local-gov,100505,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
42,Local-gov,198685,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4080,0,45,United-States,>50K
43,Private,40749,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
53,Private,248346,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,289432,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1619,40,Mexico,<=50K
50,Local-gov,240666,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K
57,Private,34060,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28,Private,61431,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
66,Local-gov,124670,Some-college,10,Widowed,Exec-managerial,Other-relative,White,Female,0,0,35,United-States,>50K
42,Private,132962,9th,5,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
80,Self-emp-not-inc,27529,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,England,<=50K
66,Self-emp-not-inc,198488,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,24,United-States,<=50K
67,?,102813,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,45,United-States,>50K
52,Private,217430,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
53,Private,158854,9th,5,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
59,Private,148373,Some-college,10,Widowed,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
26,Private,119214,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,270923,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,?,189742,Some-college,10,Married-civ-spouse,?,Wife,White,Female,7688,0,20,United-States,>50K
66,Private,173747,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,<=50K
19,Private,230496,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
62,Private,194921,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
19,Private,273031,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
30,Private,193303,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,111715,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
24,State-gov,219214,7th-8th,4,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
30,Private,159995,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298,0,30,United-States,>50K
46,Federal-gov,59373,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
21,State-gov,107239,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
43,State-gov,293364,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
56,Local-gov,292935,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
47,Self-emp-inc,244551,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
61,Self-emp-not-inc,146996,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
50,Private,283497,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
50,Private,76695,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
41,Private,291407,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,6,United-States,<=50K
22,Private,162811,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,Nicaragua,<=50K
35,?,255720,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,50,United-States,<=50K
30,Private,197823,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,183760,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,15,United-States,<=50K
20,Private,250570,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,531772,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,6174,0,40,United-States,>50K
42,Private,544143,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,4650,0,40,United-States,<=50K
64,State-gov,283478,7th-8th,4,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,50,United-States,<=50K
47,Local-gov,299600,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,45,United-States,>50K
42,Self-emp-not-inc,441772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,103745,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Guatemala,<=50K
48,Private,328151,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
23,Private,193711,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
19,Private,216147,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
65,?,277922,Some-college,10,Separated,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
52,Federal-gov,182534,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,7688,0,50,United-States,>50K
36,Private,117805,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
42,State-gov,742805,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Self-emp-not-inc,194612,7th-8th,4,Never-married,Farming-fishing,Other-relative,White,Male,0,0,45,Mexico,<=50K
70,Self-emp-inc,229286,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,6418,0,30,United-States,<=50K
50,Private,145371,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
29,Private,148057,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,143721,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,40,United-States,>50K
49,Private,229529,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,50,United-States,<=50K
32,Private,133513,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
47,Private,138113,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
50,Self-emp-inc,152725,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Private,171888,11th,7,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
30,Private,202625,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,50,Peru,<=50K
34,Private,346917,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,45,United-States,<=50K
32,Private,264543,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,<=50K
40,Local-gov,191651,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Local-gov,166195,HS-grad,9,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,30,United-States,<=50K
46,Private,197618,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Private,168450,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,45,?,<=50K
66,Private,298140,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,United-States,>50K
36,Private,126758,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
56,Private,54322,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K
48,Local-gov,289440,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
42,Private,149209,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
53,Private,255719,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
45,Private,119082,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
65,Local-gov,37699,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Self-emp-not-inc,212224,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,84,United-States,<=50K
31,Private,123961,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
21,Private,252510,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,43,United-States,<=50K
81,Private,27978,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
18,Self-emp-inc,203212,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K
53,Private,439045,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,38,United-States,<=50K
24,Private,282011,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
55,Private,507843,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,Puerto-Rico,<=50K
25,Private,441668,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,184549,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50K
34,Private,100412,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,184253,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
