age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
40,Private,227192,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
37,?,69180,_RARE_,14,Never-married,?,Wife,_RARE_,Female,7000,0,36,United-States,<=50K
36,Private,139889,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,38,United-States,<=50K
67,State-gov,141135,_RARE_,7,_RARE_,Adm-clerical,Own-child,White,Male,0,0,30,Mexico,<=50K
35,Private,148384,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,48,United-States,>50K
31,Federal-gov,57398,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K
39,Private,257753,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,408078,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
30,Private,179287,_RARE_,15,Never-married,Exec-managerial,Unmarried,_RARE_,Female,0,0,30,United-States,<=50K
71,?,194005,_RARE_,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
27,?,41348,Bachelors,13,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,700,0,38,United-States,<=50K
32,Private,157623,Bachelors,13,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,30,United-States,<=50K
59,Local-gov,27207,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,United-States,<=50K
52,?,443585,_RARE_,8,Separated,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,161665,HS-grad,9,Widowed,Farming-fishing,Unmarried,White,Female,0,0,30,United-States,>50K
22,Private,185059,Prof-school,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
39,Private,259904,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,437427,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
56,Private,100754,11th,7,Divorced,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,224823,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
35,Private,186690,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,4698,0,50,United-States,>50K
56,Private,51323,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
72,Private,196207,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
25,Private,222521,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
45,Local-gov,222445,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States,<=50K
37,Private,289345,Assoc-acdm,14,Never-married,?,Other-relative,White,Male,0,0,50,United-States,<=50K
48,Private,214287,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
67,?,168397,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,?,294732,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K
48,?,86734,Bachelors,12,Married-civ-spouse,?,Husband,White,Male,0,1907,48,United-States,>50K
55,Private,254603,Bachelors,13,Married-civ-spouse,Transport-moving,Wife,White,Female,7688,0,52,United-States,>50K
64,Self-emp-not-inc,286036,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
40,Private,141671,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,27067,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
44,Private,157267,Assoc-acdm,14,Separated,Sales,Unmarried,White,Female,7673,0,40,United-States,>50K
33,Private,111917,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,44,_RARE_,<=50K
49,Private,180996,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,60,United-States,<=50K
42,Private,205366,_RARE_,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
24,?,263057,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,49,United-States,<=50K
31,Local-gov,369798,Assoc-acdm,3,Separated,Exec-managerial,Own-child,White,Male,0,1000,65,United-States,<=50K
37,?,211726,Assoc-voc,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,<=50K
64,Local-gov,347957,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,0,55,United-States,>50K
32,Private,201889,Assoc-voc,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Self-emp-inc,308724,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,20,United-States,>50K
34,Private,374557,5th-6th,6,Married-civ-spouse,Sales,Husband,White,Male,4348,1977,15,United-States,>50K
58,Local-gov,257381,Some-college,10,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,58,United-States,<=50K
23,Private,274942,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
59,?,44294,Bachelors,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,323065,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
39,Private,343746,Prof-school,11,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
20,Private,375449,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,187064,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
54,Private,204237,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K
49,Private,184968,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
28,Private,216538,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,0,1942,50,United-States,<=50K
58,Local-gov,122845,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
36,Private,29393,HS-grad,9,_RARE_,Transport-moving,Wife,White,Female,0,0,38,United-States,<=50K
47,Local-gov,155031,Some-college,10,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo,Female,2030,0,50,United-States,<=50K
29,?,243205,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,70,0,55,United-States,<=50K
22,Private,343340,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,156396,Masters,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,228606,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,_RARE_,<=50K
35,?,193518,Prof-school,14,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,900,50,United-States,>50K
22,Self-emp-not-inc,227190,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,80,United-States,<=50K
33,Private,178630,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Private,176303,Assoc-voc,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
43,Private,108625,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,_RARE_,<=50K
33,Self-emp-inc,245280,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,28,United-States,<=50K
22,?,121356,Bachelors,12,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Female,0,0,60,United-States,>50K
56,?,89512,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,_RARE_,<=50K
18,?,28984,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
69,Private,241707,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States,<=50K
37,Private,197063,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,22,United-States,<=50K
32,Private,140727,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,45,United-States,<=50K
36,Private,258958,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States,<=50K
35,Private,27067,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,311085,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
52,Private,76203,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
45,Private,196783,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,_RARE_,>50K
72,Self-emp-not-inc,185274,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States,<=50K
39,Private,187642,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,25,United-States,<=50K
44,Private,289586,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,169474,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,238850,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,_RARE_,<=50K
44,Private,124838,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,254511,Assoc-acdm,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,70,Mexico,<=50K
39,Private,146754,_RARE_,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,_RARE_,<=50K
48,Private,222390,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,<=50K
26,Private,199641,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
24,Private,193058,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,141790,11th,8,Never-married,Other-service,Not-in-family,White,Male,0,0,15,United-States,<=50K
40,?,187435,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
23,Private,216556,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,429820,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
27,Local-gov,276116,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
54,?,95964,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
72,Self-emp-not-inc,174529,Some-college,10,Widowed,Adm-clerical,Own-child,White,Female,2644,0,40,United-States,<=50K
33,Private,239275,_RARE_,11,Married-civ-spouse,Sales,Husband,White,Male,3678,0,40,United-States,>50K
18,Self-emp-inc,110639,10th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1978,65,United-States,<=50K
24,Private,223156,Masters,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
39,Private,132096,Masters,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
58,Federal-gov,29966,Bachelors,13,Divorced,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
55,Self-emp-not-inc,195874,Assoc-acdm,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
54,Private,397605,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,_RARE_,<=50K
47,Private,289913,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K
20,Private,119132,Bachelors,14,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,_RARE_,<=50K
33,Private,96515,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,193275,Assoc-voc,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,<=50K
22,Private,283784,Masters,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,70,United-States,<=50K
18,?,139358,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
41,Private,233464,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,31,United-States,>50K
32,Self-emp-not-inc,188668,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,75,United-States,<=50K
42,Local-gov,88622,Some-college,10,Married-civ-spouse,_RARE_,Husband,White,Male,0,0,60,United-States,>50K
22,Private,347137,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,367034,HS-grad,9,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,18,United-States,>50K
24,Private,257176,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
72,Local-gov,178739,_RARE_,3,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,>50K
49,Private,151757,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
21,Private,186120,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
33,Local-gov,118056,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K
57,Private,29393,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,214036,10th,6,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,189759,HS-grad,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
41,Federal-gov,197819,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,70,United-States,>50K
23,?,315778,Some-college,10,Never-married,?,Own-child,White,Male,0,0,64,United-States,<=50K
26,Private,189783,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
24,Private,189272,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,60,United-States,<=50K
18,Private,297956,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,63,United-States,<=50K
36,Private,259849,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
52,Private,316941,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
18,Self-emp-not-inc,121707,11th,7,Never-married,Handlers-cleaners,Husband,White,Male,2634,0,40,United-States,>50K
31,Federal-gov,29393,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K
44,Private,179399,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,123267,HS-grad,9,Widowed,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
57,Local-gov,47382,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3148,0,48,United-States,>50K
31,Self-emp-not-inc,207332,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,<=50K
30,Private,213215,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,286977,11th,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
28,Private,294913,HS-grad,9,Never-married,_RARE_,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Self-emp-not-inc,181716,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,22,United-States,<=50K
54,Private,292933,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
44,Self-emp-not-inc,142800,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,_RARE_,>50K
38,Local-gov,186684,Assoc-acdm,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,293302,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
44,Private,94785,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,16,United-States,<=50K
22,Private,162426,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,18,United-States,<=50K
40,Private,232729,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States,<=50K
25,Private,237551,_RARE_,3,Divorced,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
35,Private,333148,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
18,Local-gov,104498,Assoc-voc,13,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,152671,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1307,42,United-States,>50K
21,Private,402667,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,1977,28,United-States,>50K
26,Private,188439,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,10,United-States,<=50K
62,Private,29393,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
18,?,27067,_RARE_,6,Widowed,?,Other-relative,Amer-Indian-Eskimo,Male,0,0,70,United-States,<=50K
44,Self-emp-not-inc,102120,Some-college,10,Divorced,Tech-support,Husband,White,Male,0,0,40,_RARE_,>50K
27,Local-gov,213994,Prof-school,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,174788,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,United-States,<=50K
24,Private,429272,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,48,United-States,<=50K
27,Private,173146,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,1977,40,United-States,<=50K
22,Private,161414,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
22,Private,106824,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
48,Self-emp-not-inc,154067,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,255079,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Black,Male,4204,0,40,United-States,<=50K
37,Private,71776,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,>50K
71,Private,51176,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,136361,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,29523,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,60,United-States,<=50K
23,?,180993,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,50,United-States,<=50K
34,Private,339917,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Federal-gov,291254,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,>50K
19,Self-emp-not-inc,443701,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,157824,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
70,?,282952,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,214259,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22,Local-gov,198229,_RARE_,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,80,United-States,<=50K
52,Private,222429,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,443005,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Private,239827,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,State-gov,27337,Prof-school,11,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
34,Private,223731,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,296648,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,20,United-States,<=50K
35,Local-gov,294107,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
27,Private,342811,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,45,United-States,<=50K
28,Private,274492,_RARE_,11,Never-married,Sales,Own-child,White,Male,0,1000,40,United-States,<=50K
24,Private,236810,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
29,Private,302783,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,61418,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
32,Private,229806,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,26,United-States,<=50K
67,Private,149276,Masters,11,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
34,Private,27906,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,237520,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,443701,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
34,Local-gov,181412,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,97346,Some-college,15,Never-married,Adm-clerical,Own-child,Black,Male,0,0,10,United-States,<=50K
32,Local-gov,70682,5th-6th,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,7698,0,40,United-States,>50K
62,?,221676,10th,4,_RARE_,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
39,Local-gov,224392,_RARE_,5,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,241888,_RARE_,7,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,_RARE_,>50K
37,Private,187118,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,?,256869,_RARE_,3,Divorced,Exec-managerial,Other-relative,White,Male,0,0,15,United-States,<=50K
43,Federal-gov,246789,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
51,Self-emp-not-inc,177243,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7144,0,55,United-States,>50K
37,Private,196872,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,266969,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
42,Private,348188,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
31,Local-gov,299778,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,245275,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,<=50K
40,Private,252426,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,60,_RARE_,<=50K
44,Private,322736,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,United-States,<=50K
18,Private,253955,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,80,United-States,<=50K
47,Private,71646,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
56,Private,28227,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,279393,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
51,?,388905,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,_RARE_,>50K
36,Private,197378,Bachelors,13,_RARE_,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,337994,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,52,United-States,<=50K
31,?,318787,_RARE_,6,Married-civ-spouse,Transport-moving,Wife,White,Female,9004,1942,60,United-States,>50K
28,Private,293262,HS-grad,9,Never-married,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
18,Private,149668,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,183482,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,38,United-States,>50K
38,Private,27207,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,10,United-States,<=50K
43,Private,116076,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,50,United-States,<=50K
57,Private,172669,HS-grad,9,Widowed,Transport-moving,Other-relative,White,Female,0,0,50,United-States,<=50K
41,Private,186668,Bachelors,13,Divorced,Sales,Other-relative,White,Female,0,0,45,United-States,<=50K
37,State-gov,242057,11th,4,Married-civ-spouse,Adm-clerical,Wife,White,Female,4664,0,17,United-States,<=50K
20,Private,107031,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
36,Private,185402,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
30,Private,218538,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,410786,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,48,United-States,<=50K
25,Private,33426,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,146246,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
44,Private,79309,10th,6,Separated,Adm-clerical,Not-in-family,Black,Female,0,0,80,United-States,<=50K
46,Private,185749,5th-6th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,_RARE_,<=50K
38,Private,250633,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,213889,HS-grad,9,Divorced,Sales,Own-child,Black,Male,0,0,24,United-States,>50K
63,?,400779,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,Private,150273,Some-college,10,Widowed,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
58,Private,392319,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
37,Local-gov,109386,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Local-gov,181682,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K
43,Private,295147,_RARE_,5,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K
47,Local-gov,289096,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,53,United-States,<=50K
48,Self-emp-not-inc,41212,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,10,United-States,<=50K
56,?,373239,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
